Wall time,Step,Value
1669759134.1604445,0,0.10283999890089035
1669759187.6094193,1,0.10836999863386154
1669759238.0779414,2,0.10429999977350235
1669759288.6814578,3,0.12247999757528305
1669759338.9235516,4,0.1299699991941452
1669759389.3158612,5,0.13680000603199005
1669759439.7374315,6,0.11985000222921371
1669759493.8206336,7,0.13461999595165253
1669759549.1189523,8,0.16224999725818634
1669759603.7010367,9,0.17714999616146088
1669759658.8761637,10,0.18115000426769257
1669759714.2449286,11,0.1790899932384491
1669759769.5674434,12,0.1858700066804886
1669759824.5438251,13,0.2054699957370758
1669759879.7262838,14,0.18775999546051025
1669759934.854972,15,0.2026900053024292
1669759989.5232005,16,0.20736999809741974
1669760044.2803292,17,0.21265000104904175
1669760097.028942,18,0.21755999326705933
1669760147.6635914,19,0.21008999645709991
1669760198.151928,20,0.20725999772548676
1669760248.6525898,21,0.2294899970293045
1669760298.8279355,22,0.2100600004196167
1669760350.6726453,23,0.22067999839782715
1669760405.9013503,24,0.21872000396251678
1669760461.3722005,25,0.23569999635219574
1669760515.8790581,26,0.23038999736309052
1669760571.2296805,27,0.21776999533176422
1669760626.3401148,28,0.2378299981355667
1669760681.4996383,29,0.2447499930858612
1669760736.6951241,30,0.24710999429225922
1669760791.5243664,31,0.24188999831676483
1669760847.2417927,32,0.24431000649929047
1669760902.4533825,33,0.2534799873828888
1669760957.4124975,34,0.26045000553131104
1669761008.0549192,35,0.2504900097846985
1669761058.979704,36,0.25332000851631165
1669761109.249688,37,0.2601799964904785
1669761160.0934935,38,0.2552900016307831
1669761210.183519,39,0.2718999981880188
1669761263.899083,40,0.271369993686676
1669761318.8837764,41,0.2751399874687195
1669761373.8007417,42,0.2691799998283386
1669761428.646378,43,0.28150999546051025
1669761483.4431083,44,0.27608001232147217
1669761538.6141338,45,0.25940001010894775
1669761593.5278392,46,0.2786799967288971
1669761648.5084174,47,0.2802099883556366
1669761703.4831774,48,0.2829799950122833
1669761758.8571856,49,0.28812000155448914
1669761813.8691356,50,0.292820006608963
1669761867.0136,51,0.2966200113296509
1669761917.3232975,52,0.2941100001335144
1669761967.866135,53,0.2974199950695038
1669762017.9836335,54,0.3128800094127655
1669762068.323369,55,0.3046000003814697
1669762118.5993698,56,0.3080599904060364
1669762170.6477506,57,0.3074600100517273
1669762225.7593677,58,0.31632000207901
1669762280.8709247,59,0.3100399971008301
1669762335.8496597,60,0.3125
1669762391.0305371,61,0.3140900135040283
1669762445.7465873,62,0.31709998846054077
1669762500.523616,63,0.3109999895095825
1669762555.655824,64,0.32436999678611755
1669762610.284006,65,0.3239099979400635
1669762665.5111942,66,0.32368001341819763
1669762720.319029,67,0.32809001207351685
1669762775.241551,68,0.33921000361442566
1669762825.7029521,69,0.3333800137042999
1669762875.979129,70,0.3313800096511841
1669762925.8307855,71,0.3406600058078766
1669762975.9701385,72,0.3337399959564209
1669763026.443782,73,0.33327001333236694
1669763081.3418052,74,0.3416700065135956
1669763136.204294,75,0.3274100124835968
1669763191.2195628,76,0.35106998682022095
1669763245.8809175,77,0.35328999161720276
1669763300.844691,78,0.34338998794555664
1669763355.8589432,79,0.3560999929904938
1669763410.2438426,80,0.36195001006126404
1669763465.0813277,81,0.3630400002002716
1669763519.5610337,82,0.35488998889923096
1669763574.2991424,83,0.36226001381874084
1669763628.5946925,84,0.3634600043296814
1669763679.9113631,85,0.36267998814582825
1669763730.0093186,86,0.3686400055885315
1669763780.2322319,87,0.37560001015663147
1669763830.4563508,88,0.3607900142669678
1669763880.713108,89,0.3763999938964844
1669763930.98366,90,0.37549999356269836
1669763984.6819112,91,0.3775399923324585
1669764039.6431859,92,0.37742000818252563
1669764094.4135616,93,0.37685999274253845
1669764149.2525427,94,0.3734700083732605
1669764204.290258,95,0.3861199915409088
1669764259.617244,96,0.3854599893093109
1669764314.5297537,97,0.3866899907588959
1669764369.4621897,98,0.379040002822876
1669764424.3559093,99,0.3807399868965149
1669764479.9646468,100,0.3870599865913391
1669764534.702482,101,0.4018099904060364
1669764587.98336,102,0.3797900080680847
1669764638.3406432,103,0.39149999618530273
1669764688.8120582,104,0.3904600143432617
1669764739.2390616,105,0.39118000864982605
1669764789.5832033,106,0.39351001381874084
1669764839.9251242,107,0.39928001165390015
1669764894.8682582,108,0.3963499963283539
1669764949.924442,109,0.4042600095272064
1669765004.9635258,110,0.40292999148368835
1669765060.1329749,111,0.39757001399993896
1669765115.0563147,112,0.3964099884033203
1669765170.4252326,113,0.40250998735427856
1669765225.203583,114,0.3970000147819519
1669765280.142774,115,0.41670000553131104
1669765334.8063812,116,0.4027000069618225
1669765390.0213325,117,0.4082399904727936
1669765444.8298876,118,0.41359999775886536
1669765496.873613,119,0.40977001190185547
1669765547.4955382,120,0.41071000695228577
1669765597.949417,121,0.4181300103664398
1669765648.541769,122,0.4230700135231018
1669765699.281669,123,0.42085000872612
1669765749.4953413,124,0.4130699932575226
1669765804.6452672,125,0.41370999813079834
1669765859.6852946,126,0.4278300106525421
1669765912.7947986,127,0.4301399886608124
1669765967.7320907,128,0.4252200126647949
1669766022.716764,129,0.4215799868106842
1669766077.7955995,130,0.4244700074195862
1669766132.4754725,131,0.4284999966621399
1669766187.3397858,132,0.4372200071811676
1669766241.741956,133,0.43119001388549805
1669766296.6836178,134,0.43097999691963196
1669766351.5843124,135,0.4381999969482422
1669766402.9175594,136,0.43817999958992004
1669766452.9413261,137,0.43143999576568604
1669766503.0883021,138,0.4421899914741516
1669766552.8086312,139,0.4414899945259094
