Wall time,Step,Value
1668279378.6597388,0,0.7922000288963318
1668279486.0033324,1,0.8266000151634216
1668279593.8956769,2,0.8432999849319458
1668279701.108935,3,0.8567000031471252
1668279805.8103232,4,0.8633000254631042
1668279912.3240507,5,0.8672000169754028
1668280019.4775298,6,0.870199978351593
1668280126.9364371,7,0.8726000189781189
1668280235.8491385,8,0.8748999834060669
1668280345.5512016,9,0.8774999976158142
1668280449.5640888,10,0.8798999786376953
1668280553.7951875,11,0.8812000155448914
1668280661.0180764,12,0.8827999830245972
1668280766.3380933,13,0.8841999769210815
1668280870.3034027,14,0.885699987411499
1668280975.7811172,15,0.8867999911308289
1668281083.2256005,16,0.887499988079071
1668281189.4492702,17,0.888700008392334
1668281295.9347928,18,0.8899000287055969
1668281401.9810073,19,0.8914999961853027
1668281505.3401098,20,0.8920000195503235
1668281606.8765025,21,0.8927000164985657
1668281709.3332849,22,0.8927000164985657
1668281815.7867694,23,0.8937000036239624
1668281922.6679537,24,0.8949000239372253
1668282029.5821276,25,0.8956000208854675
1668282137.1957953,26,0.8964999914169312
1668282245.748293,27,0.8967000246047974
1668282350.2983267,28,0.8968999981880188
1668282453.411284,29,0.8967999815940857
1668282558.2302945,30,0.8978000283241272
1668282665.2697206,31,0.8988999724388123
1668282771.9804525,32,0.8988000154495239
1668282877.3831089,33,0.899399995803833
1668282980.4298174,34,0.8992999792098999
1668283085.7543302,35,0.8999999761581421
1668283192.9571574,36,0.9004999995231628
1668283299.7449012,37,0.9007999897003174
1668283404.9292002,38,0.9006999731063843
1668283511.1871572,39,0.9014000296592712
1668283618.4441707,40,0.9017999768257141
1668283723.7290196,41,0.9021999835968018
1668283829.4543548,42,0.902400016784668
1668283935.0407634,43,0.9034000039100647
1668284039.605862,44,0.902999997138977
1668284143.950832,45,0.9031999707221985
1668284246.6281824,46,0.9028000235557556
1668284351.9404247,47,0.9035999774932861
1668284458.1475027,48,0.90420001745224
1668284563.8419008,49,0.90420001745224
