Wall time,Step,Value
1668306322.3217375,0,0.7824033498764038
1668306412.3551326,1,0.8252966403961182
1668306502.2319343,2,0.8406433463096619
1668306592.366311,3,0.8532466888427734
1668306682.2850757,4,0.860539972782135
1668306772.1504965,5,0.8669300079345703
1668306862.0946739,6,0.8707966804504395
1668306951.9513514,7,0.8733500242233276
1668307041.7958932,8,0.875190019607544
1668307131.7349918,9,0.8772299885749817
1668307221.59897,10,0.8794833421707153
1668307311.5239048,11,0.8809400200843811
1668307401.1723568,12,0.8830966949462891
1668307490.9226036,13,0.8843899965286255
1668307580.5943534,14,0.8858333230018616
1668307670.2716167,15,0.8863933086395264
1668307759.9750423,16,0.8878733515739441
1668307849.5901043,17,0.8887733221054077
1668307939.9785042,18,0.8902699947357178
1668308031.7891104,19,0.8910633325576782
1668308122.2123024,20,0.8915466666221619
1668308211.951658,21,0.8917999863624573
1668308301.6133442,22,0.8926633596420288
1668308391.394488,23,0.8934566378593445
1668308482.484669,24,0.8947333097457886
1668308573.708382,25,0.8951833248138428
1668308665.0373702,26,0.8958433270454407
1668308756.210686,27,0.8967199921607971
1668308847.1763377,28,0.8968766927719116
1668308938.034434,29,0.8970900177955627
1668309028.4812388,30,0.898086667060852
1668309119.3191423,31,0.898306667804718
1668309209.8185992,32,0.899096667766571
1668309301.916682,33,0.8992933630943298
1668309392.7826564,34,0.8997399806976318
1668309484.3808403,35,0.9002566933631897
1668309575.0996895,36,0.900600016117096
1668309665.8891997,37,0.90052330493927
1668309759.123658,38,0.9015133380889893
1668309851.2391007,39,0.9020333290100098
1668309943.6256578,40,0.9025566577911377
1668310035.6778507,41,0.903023362159729
1668310127.6660974,42,0.9029600024223328
1668310219.496591,43,0.9036566615104675
1668310310.6798358,44,0.9037866592407227
1668310401.670172,45,0.9042199850082397
1668310494.2629097,46,0.9045266509056091
1668310585.5678456,47,0.9047033190727234
1668310676.7220893,48,0.9048600196838379
1668310768.0817835,49,0.9046599864959717
