Wall time,Step,Value
1667462681.8547294,0,0.7916366457939148
1667462746.292574,1,0.829479992389679
1667462810.6027343,2,0.8432533144950867
1667462875.1092358,3,0.8533466458320618
1667462939.6744874,4,0.8609866499900818
1667463004.1051145,5,0.8657199740409851
1667463068.770495,6,0.8703399896621704
1667463133.3253891,7,0.8729333281517029
1667463197.723593,8,0.8752666711807251
1667463262.0436866,9,0.8755800127983093
1667463326.241994,10,0.8787000179290771
1667463390.525257,11,0.8811100125312805
1667463454.9553788,12,0.8830333352088928
1667463519.2980494,13,0.8846466541290283
1667463583.5776536,14,0.8860599994659424
1667463647.6723886,15,0.8869766592979431
1667463711.7908492,16,0.8882499933242798
1667463776.0720255,17,0.8894000053405762
1667463840.4303505,18,0.8903899788856506
1667463904.6524122,19,0.8913666605949402
1667463968.8712232,20,0.8922133445739746
1667464032.9593694,21,0.8932600021362305
1667464097.0094357,22,0.8938666582107544
1667464161.4861577,23,0.8942933082580566
1667464225.674675,24,0.8950433135032654
1667464289.819068,25,0.8955466747283936
1667464353.8661175,26,0.8961533308029175
1667464417.9790087,27,0.8964366912841797
1667464482.1198397,28,0.8970500230789185
1667464546.2355134,29,0.8975033164024353
1667464610.4386234,30,0.8977100253105164
1667464674.516097,31,0.8985733389854431
1667464738.64538,32,0.8990366458892822
1667464802.7963028,33,0.8995466828346252
1667464866.8060374,34,0.9006966948509216
1667464930.8513613,35,0.9004066586494446
1667464994.7234716,36,0.9004966616630554
1667465058.6799896,37,0.9006766676902771
1667465122.735167,38,0.90187668800354
1667465186.7480133,39,0.9017333388328552
1667465250.595717,40,0.9029066562652588
1667465314.585114,41,0.9029066562652588
1667465378.7569003,42,0.9036133289337158
1667465442.711046,43,0.9038466811180115
1667465506.6247337,44,0.9040433168411255
1667465570.7706344,45,0.9039533138275146
1667465634.784121,46,0.9044966697692871
1667465698.8166988,47,0.9043599963188171
1667465762.850197,48,0.9044833183288574
1667465826.7648902,49,0.9051100015640259
