Wall time,Step,Value
1668314555.4098766,0,0.10000000149011612
1668314603.7136686,1,0.10000000149011612
1668314651.857021,2,0.10000000149011612
1668314698.1018693,3,0.10000000149011612
1668314743.2233999,4,0.10000000149011612
1668314788.5382125,5,0.16089999675750732
1668314833.9344943,6,0.10000000149011612
1668314878.8409803,7,0.10000000149011612
1668314925.0347173,8,0.10530000180006027
1668314972.310986,9,0.10000000149011612
1668315018.4364343,10,0.10000000149011612
1668315065.1122293,11,0.1492999941110611
1668315112.1139164,12,0.13609999418258667
1668315159.2933087,13,0.10459999740123749
1668315206.0382664,14,0.13410000503063202
1668315254.203688,15,0.13099999725818634
1668315300.121698,16,0.1940000057220459
1668315345.8341248,17,0.1469999998807907
1668315391.0382388,18,0.1729000061750412
1668315436.8564658,19,0.2092999964952469
1668315483.229692,20,0.17260000109672546
1668315530.4209871,21,0.21940000355243683
1668315577.7344213,22,0.21780000627040863
1668315624.2627559,23,0.2206999957561493
1668315671.3155515,24,0.2289000004529953
1668315718.5536761,25,0.24410000443458557
1668315769.1267323,26,0.23499999940395355
1668315817.607295,27,0.24580000340938568
1668315864.8735547,28,0.24449999630451202
1668315911.1305864,29,0.24250000715255737
1668315956.895076,30,0.25760000944137573
1668316003.997566,31,0.24809999763965607
1668316049.3118582,32,0.2538999915122986
1668316094.9627028,33,0.2644999921321869
1668316139.8360043,34,0.2678999900817871
1668316185.0079384,35,0.27720001339912415
1668316230.253671,36,0.2709999978542328
1668316275.306537,37,0.2808000147342682
1668316320.240221,38,0.2702000141143799
1668316367.787542,39,0.2824999988079071
1668316413.9450612,40,0.27730000019073486
1668316459.0912542,41,0.3142000138759613
1668316503.6088314,42,0.3061999976634979
1668316548.668471,43,0.29789999127388
1668316595.8389788,44,0.27300000190734863
1668316643.2364383,45,0.29109999537467957
1668316687.391988,46,0.289900004863739
1668316733.8625715,47,0.3156999945640564
1668316778.4123635,48,0.3109999895095825
1668316821.7511814,49,0.32679998874664307
1668316866.1158729,50,0.31520000100135803
1668316909.91267,51,0.32260000705718994
1668316953.287028,52,0.3255999982357025
1668316996.7370837,53,0.32409998774528503
1668317040.225778,54,0.33079999685287476
1668317084.4407814,55,0.3163999915122986
1668317127.7849016,56,0.33090001344680786
1668317171.0319014,57,0.33169999718666077
1668317215.098983,58,0.33480000495910645
1668317258.774879,59,0.3334999978542328
1668317301.6769743,60,0.33869999647140503
1668317344.7787895,61,0.34549999237060547
1668317388.3604102,62,0.3434000015258789
1668317431.9203236,63,0.3416999876499176
1668317475.4930696,64,0.34369999170303345
1668317518.8899918,65,0.35350000858306885
1668317560.7760303,66,0.3555000126361847
1668317602.1336253,67,0.34529998898506165
1668317643.8301811,68,0.3508000075817108
1668317685.2887995,69,0.3605000078678131
1668317728.664906,70,0.35989999771118164
1668317772.1482825,71,0.367000013589859
1668317813.9714365,72,0.3700000047683716
1668317855.529992,73,0.3630000054836273
1668317897.44385,74,0.375
1668317941.052401,75,0.36820000410079956
1668317983.0890756,76,0.3756999969482422
1668318025.0421934,77,0.37940001487731934
1668318066.554682,78,0.3747999966144562
1668318107.9123614,79,0.37779998779296875
1668318150.1859922,80,0.37950000166893005
1668318192.2392585,81,0.3790000081062317
1668318234.109544,82,0.38760000467300415
1668318275.7317526,83,0.38199999928474426
1668318317.3716142,84,0.39570000767707825
1668318359.146868,85,0.38769999146461487
1668318400.9899938,86,0.3889999985694885
1668318444.6880054,87,0.3871000111103058
1668318489.5372956,88,0.38989999890327454
1668318533.7868183,89,0.3822000026702881
1668318577.8098342,90,0.3910999894142151
1668318621.513516,91,0.39570000767707825
1668318665.715376,92,0.40549999475479126
1668318709.9023056,93,0.39910000562667847
1668318756.585145,94,0.4032000005245209
1668318799.7993982,95,0.3986999988555908
1668318842.2196975,96,0.40549999475479126
1668318884.8393435,97,0.40070000290870667
1668318928.6717947,98,0.40540000796318054
1668318973.848954,99,0.41760000586509705
1668319016.8853905,100,0.41040000319480896
1668319060.0117474,101,0.41269999742507935
1668319106.542975,102,0.4163999855518341
1668319153.7007747,103,0.4300000071525574
1668319199.2830606,104,0.4189000129699707
1668319245.4647274,105,0.423799991607666
1668319291.689228,106,0.42160001397132874
1668319337.2305183,107,0.4275999963283539
1668319382.6110995,108,0.4368000030517578
1668319429.3293037,109,0.4417000114917755
1668319474.5992072,110,0.4357999861240387
1668319521.3210852,111,0.44440001249313354
1668319565.3935497,112,0.4361000061035156
1668319610.7172728,113,0.43709999322891235
1668319654.7570777,114,0.44620001316070557
1668319698.68923,115,0.46050000190734863
1668319743.0519257,116,0.4544999897480011
1668319786.948837,117,0.45239999890327454
1668319830.7293386,118,0.45329999923706055
1668319874.391018,119,0.444599986076355
1668319918.0352588,120,0.4616999924182892
1668319961.4027278,121,0.4510999917984009
1668320006.1613643,122,0.46320000290870667
1668320052.3774242,123,0.45750001072883606
1668320099.89814,124,0.46219998598098755
1668320144.9081793,125,0.45980000495910645
1668320189.1189125,126,0.4629000127315521
1668320233.2202497,127,0.4722000062465668
1668320277.407935,128,0.46880000829696655
1668320321.2872612,129,0.47769999504089355
1668320365.1043117,130,0.4724000096321106
1668320409.6150298,131,0.4787999987602234
1668320453.4979408,132,0.4839000105857849
1668320496.831787,133,0.4797999858856201
1668320541.010471,134,0.4772000014781952
1668320584.9174187,135,0.4828000068664551
1668320629.3684633,136,0.4805000126361847
1668320674.3175426,137,0.4878999888896942
1668320718.9001048,138,0.49300000071525574
1668320763.5097194,139,0.48919999599456787
1668320808.4897285,140,0.49230000376701355
1668320853.9292524,141,0.48919999599456787
1668320900.372214,142,0.49570000171661377
1668320944.8637054,143,0.48739999532699585
1668320990.0698903,144,0.4912000000476837
1668321034.1001313,145,0.49219998717308044
1668321076.8006957,146,0.48910000920295715
1668321119.370689,147,0.5006999969482422
1668321161.9318504,148,0.512499988079071
1668321204.7347264,149,0.5001999735832214
